Tanggal_Observasi,Rainfall,Tahun,Bulan,Tanggal,Dasarian_Ke_Bulan,Dasarian_Tahunan,R1,R3,R5,R7,R10
2012-10-04,0.0,2012,10,4,1,28,0.0,0.0,0.0,0.0,0.0
2012-10-05,5.0,2012,10,5,1,28,5.0,5.0,5.0,5.0,5.000000000000028
2012-10-06,0.0,2012,10,6,1,28,0.0,5.0,5.0,5.0,5.000000000000028
2012-10-07,3.0,2012,10,7,1,28,3.0,8.0,8.0,8.0,8.000000000000028
2012-10-08,0.0,2012,10,8,1,28,0.0,3.0,8.0,8.0,8.000000000000028
2012-10-09,0.0,2012,10,9,1,28,0.0,3.0,8.0,8.0,8.000000000000028
2012-10-10,0.0,2012,10,10,1,28,0.0,0.0,3.0,8.0,8.000000000000028
2012-10-11,0.0,2012,10,11,2,29,0.0,0.0,3.0,8.0,8.000000000000028
2012-10-12,0.0,2012,10,12,2,29,0.0,0.0,0.0,3.0,8.000000000000028
2012-10-13,0.0,2012,10,13,2,29,0.0,0.0,0.0,3.0,8.000000000000028
2012-10-14,0.0,2012,10,14,2,29,0.0,0.0,0.0,0.0,8.000000000000028
2012-10-15,2.0,2012,10,15,2,29,2.0,2.0,2.0,2.0,5.000000000000028
2012-10-16,0.0,2012,10,16,2,29,0.0,2.0,2.0,2.0,5.000000000000028
2012-10-17,12.4,2012,10,17,2,29,12.4,14.4,14.4,14.4,14.400000000000029
2012-10-18,0.0,2012,10,18,2,29,0.0,12.4,14.4,14.4,14.400000000000029
2012-10-19,4.0,2012,10,19,2,29,4.0,16.4,18.4,18.4,18.400000000000027
2012-10-20,22.0,2012,10,20,2,29,22.0,26.0,38.4,40.4,40.40000000000003
2012-10-21,2.0,2012,10,21,3,30,2.0,28.0,40.4,42.4,42.40000000000003
2012-10-22,0.0,2012,10,22,3,30,0.0,24.0,28.0,40.4,42.40000000000003
2012-10-23,0.0,2012,10,23,3,30,0.0,2.0,28.0,40.4,42.40000000000003
2012-10-24,0.0,2012,10,24,3,30,0.0,0.0,24.0,28.0,42.40000000000003
2012-10-25,0.0,2012,10,25,3,30,0.0,0.0,2.0,28.0,40.40000000000003
2012-10-26,0.0,2012,10,26,3,30,0.0,0.0,0.0,24.0,40.40000000000003
2012-10-27,0.0,2012,10,27,3,30,0.0,0.0,0.0,2.0,28.00000000000003
2012-10-28,46.0,2012,10,28,3,30,46.0,46.0,46.0,46.0,74.00000000000003
2012-10-29,0.0,2012,10,29,3,30,0.0,46.0,46.0,46.0,70.00000000000003
2012-10-30,0.0,2012,10,30,3,30,0.0,46.0,46.0,46.0,48.00000000000003
2012-10-31,30.0,2012,10,31,3,30,30.0,30.0,76.0,76.0,76.00000000000003
2012-11-01,0.0,2012,11,1,1,31,0.0,30.0,76.0,76.0,76.00000000000003
2012-11-02,0.0,2012,11,2,1,31,0.0,30.0,30.0,76.0,76.00000000000003
2012-11-03,0.0,2012,11,3,1,31,0.0,0.0,30.0,76.0,76.00000000000003
2012-11-04,0.0,2012,11,4,1,31,0.0,0.0,30.0,30.0,76.00000000000003
2012-11-05,1.0,2012,11,5,1,31,1.0,1.0,1.0,31.0,77.00000000000003
2012-11-06,0.0,2012,11,6,1,31,0.0,1.0,1.0,31.0,77.00000000000003
2012-11-07,0.0,2012,11,7,1,31,0.0,1.0,1.0,1.0,31.00000000000003
2012-11-08,3.0,2012,11,8,1,31,3.0,3.0,4.0,4.0,34.00000000000003
2012-11-09,0.0,2012,11,9,1,31,0.0,3.0,4.0,4.0,34.00000000000003
2012-11-10,0.0,2012,11,10,1,31,0.0,3.0,3.0,4.0,4.000000000000028
2012-11-11,0.0,2012,11,11,2,32,0.0,0.0,3.0,4.0,4.000000000000028
2012-11-12,1.0,2012,11,12,2,32,1.0,1.0,4.0,4.0,5.000000000000028
2012-11-13,1.0,2012,11,13,2,32,1.0,2.0,2.0,5.0,6.000000000000028
2012-11-14,1.0,2012,11,14,2,32,1.0,3.0,3.0,6.0,7.000000000000028
2012-11-15,4.0,2012,11,15,2,32,4.0,6.0,7.0,7.0,10.000000000000028
2012-11-16,0.0,2012,11,16,2,32,0.0,5.0,7.0,7.0,10.000000000000028
2012-11-17,0.0,2012,11,17,2,32,0.0,4.0,6.0,7.0,10.000000000000028
2012-11-18,1.0,2012,11,18,2,32,1.0,1.0,6.0,8.0,8.000000000000028
2012-11-19,10.0,2012,11,19,2,32,10.0,11.0,15.0,17.0,18.00000000000003
2012-11-20,1.0,2012,11,20,2,32,1.0,12.0,12.0,17.0,19.00000000000003
2012-11-21,0.0,2012,11,21,3,33,0.0,11.0,12.0,16.0,19.00000000000003
2012-11-22,0.0,2012,11,22,3,33,0.0,1.0,12.0,12.0,18.00000000000003
2012-11-23,0.0,2012,11,23,3,33,0.0,0.0,11.0,12.0,17.00000000000003
2012-11-24,0.0,2012,11,24,3,33,0.0,0.0,1.0,12.0,16.00000000000003
2012-11-25,1.0,2012,11,25,3,33,1.0,1.0,1.0,12.0,13.000000000000028
2012-11-26,2.0,2012,11,26,3,33,2.0,3.0,3.0,4.0,15.000000000000028
2012-11-27,2.8,2012,11,27,3,33,2.8,5.8,5.8,5.8,17.80000000000003
2012-11-28,0.0,2012,11,28,3,33,0.0,4.8,5.8,5.8,16.80000000000003
2012-11-29,0.0,2012,11,29,3,33,0.0,2.8,5.8,5.8,6.800000000000028
2012-11-30,22.0,2012,11,30,3,33,22.0,22.0,26.8,27.8,27.80000000000003
2012-12-01,3.3,2012,12,1,1,34,3.3,25.3,28.1,31.1,31.10000000000003
2012-12-02,0.0,2012,12,2,1,34,0.0,25.3,25.3,30.1,31.10000000000003
2012-12-03,6.9,2012,12,3,1,34,6.9,10.2,32.2,35.0,38.00000000000003
2012-12-04,1.0,2012,12,4,1,34,1.0,7.9,33.2,33.2,39.00000000000003
2012-12-05,7.2,2012,12,5,1,34,7.2,15.100000000000001,18.4,40.400000000000006,45.20000000000003
2012-12-06,0.0,2012,12,6,1,34,0.0,8.2,15.1,40.400000000000006,43.20000000000003
2012-12-07,0.0,2012,12,7,1,34,0.0,7.2,15.100000000000001,18.4,40.400000000000034
2012-12-08,0.6,2012,12,8,1,34,0.6,0.6,8.799999999999999,15.7,41.000000000000036
2012-12-09,25.8,2012,12,9,1,34,25.8,26.400000000000002,33.6,41.5,66.80000000000004
2012-12-10,0.0,2012,12,10,1,34,0.0,26.400000000000002,26.400000000000002,34.6,44.80000000000003
2012-12-11,2.9,2012,12,11,2,35,2.9,28.7,29.3,36.5,44.40000000000003
2012-12-12,3.0,2012,12,12,2,35,3.0,5.9,32.300000000000004,32.3,47.40000000000003
2012-12-13,0.3,2012,12,13,2,35,0.3,6.2,32.0,32.6,40.80000000000003
2012-12-14,0.7,2012,12,14,2,35,0.7,4.0,6.9,33.3,40.50000000000003
2012-12-15,0.0,2012,12,15,2,35,0.0,1.0,6.9,32.699999999999996,33.300000000000026
2012-12-16,0.0,2012,12,16,2,35,0.0,0.7,3.9999999999999996,6.9,33.300000000000026
2012-12-17,4.3,2012,12,17,2,35,4.3,4.3,5.3,11.2,37.60000000000002
2012-12-18,4.0,2012,12,18,2,35,4.0,8.3,9.0,12.299999999999999,41.00000000000003
2012-12-19,0.0,2012,12,19,2,35,0.0,8.3,8.3,9.299999999999999,15.200000000000028
2012-12-20,0.0,2012,12,20,2,35,0.0,4.0,8.3,9.0,15.200000000000028
2012-12-21,8.0,2012,12,21,3,36,8.0,8.0,16.3,16.299999999999997,20.300000000000026
2012-12-22,10.0,2012,12,22,3,36,10.0,18.0,22.0,26.299999999999997,27.300000000000026
2012-12-23,3.0,2012,12,23,3,36,3.0,21.0,21.0,29.299999999999997,30.00000000000003
2012-12-24,0.0,2012,12,24,3,36,0.0,13.0,21.0,25.0,29.300000000000026
2012-12-25,0.0,2012,12,25,3,36,0.0,3.0,21.0,21.0,29.300000000000026
2012-12-26,2.0,2012,12,26,3,36,2.0,2.0,15.0,23.0,31.300000000000026
2012-12-27,0.0,2012,12,27,3,36,0.0,2.0,5.0,23.0,27.00000000000003
2012-12-28,0.0,2012,12,28,3,36,0.0,2.0,2.0,15.0,23.00000000000003
2012-12-29,1.0,2012,12,29,3,36,1.0,1.0,3.0,6.0,24.00000000000003
2012-12-30,11.0,2012,12,30,3,36,11.0,12.0,14.0,14.0,35.00000000000003
2012-12-31,0.0,2012,12,31,3,36,0.0,12.0,12.0,14.0,27.00000000000003
2013-01-01,1.0,2013,1,1,1,1,1.0,12.0,13.0,15.0,18.00000000000003
2013-01-02,5.0,2013,1,2,1,1,5.0,6.0,18.0,18.0,20.00000000000003
2013-01-03,0.0,2013,1,3,1,1,0.0,6.0,17.0,18.0,20.00000000000003
2013-01-04,0.0,2013,1,4,1,1,0.0,5.0,6.0,18.0,20.00000000000003
2013-01-05,5.0,2013,1,5,1,1,5.0,5.0,11.0,22.0,23.00000000000003
2013-01-06,20.0,2013,1,6,1,1,20.0,25.0,30.0,31.0,43.00000000000003
2013-01-07,14.0,2013,1,7,1,1,14.0,39.0,39.0,45.0,57.00000000000003
2013-01-08,5.0,2013,1,8,1,1,5.0,39.0,44.0,49.0,61.00000000000003
2013-01-09,41.0,2013,1,9,1,1,41.0,60.0,85.0,85.0,91.00000000000003
2013-01-10,23.0,2013,1,10,1,1,23.0,69.0,103.0,108.0,114.00000000000003
2013-01-11,17.0,2013,1,11,2,2,17.0,81.0,100.0,125.0,130.00000000000003
2013-01-12,1.0,2013,1,12,2,2,1.0,41.0,87.0,121.0,126.00000000000003
2013-01-13,55.0,2013,1,13,2,2,55.0,73.0,137.0,156.0,181.00000000000003
2013-01-14,14.0,2013,1,14,2,2,14.0,70.0,110.0,156.0,195.00000000000003
2013-01-15,64.0,2013,1,15,2,2,64.0,133.0,151.0,215.0,254.00000000000003
2013-01-16,35.0,2013,1,16,2,2,35.0,113.0,169.0,209.0,269.0
2013-01-17,20.0,2013,1,17,2,2,20.0,119.0,188.0,206.0,275.0
2013-01-18,0.0,2013,1,18,2,2,0.0,55.0,133.0,189.0,270.0
2013-01-19,0.0,2013,1,19,2,2,0.0,20.0,119.0,188.0,229.00000000000003
2013-01-20,5.0,2013,1,20,2,2,5.0,5.0,60.0,138.0,211.00000000000003
2013-01-21,1.0,2013,1,21,3,3,1.0,6.0,26.0,125.0,195.00000000000003
2013-01-22,0.0,2013,1,22,3,3,0.0,6.0,6.0,61.0,194.00000000000003
2013-01-23,12.0,2013,1,23,3,3,12.0,13.0,18.0,38.0,151.00000000000003
2013-01-24,40.0,2013,1,24,3,3,40.0,52.0,58.0,58.0,177.00000000000003
2013-01-25,7.0,2013,1,25,3,3,7.0,59.0,60.0,65.0,120.00000000000003
2013-01-26,36.0,2013,1,26,3,3,36.0,83.0,95.0,101.0,121.00000000000003
2013-01-27,1.0,2013,1,27,3,3,1.0,44.0,96.0,97.0,102.00000000000003
2013-01-28,0.0,2013,1,28,3,3,0.0,37.0,84.0,96.0,102.00000000000003
2013-01-29,0.0,2013,1,29,3,3,0.0,1.0,44.0,96.0,102.00000000000003
2013-01-30,2.0,2013,1,30,3,3,2.0,2.0,39.0,86.0,99.00000000000003
2013-01-31,0.0,2013,1,31,3,3,0.0,2.0,3.0,46.0,98.00000000000003
2013-02-01,0.0,2013,2,1,1,4,0.0,2.0,2.0,39.0,98.00000000000003
2013-02-02,34.8,2013,2,2,1,4,34.8,34.8,36.8,37.8,120.80000000000003
2013-02-03,2.5,2013,2,3,1,4,2.5,37.3,39.3,39.3,83.30000000000003
2013-02-04,19.0,2013,2,4,1,4,19.0,56.3,56.3,58.3,95.30000000000003
2013-02-05,17.5,2013,2,5,1,4,17.5,39.0,73.8,75.8,76.80000000000003
2013-02-06,1.0,2013,2,6,1,4,1.0,37.5,74.8,74.8,76.80000000000003
2013-02-07,4.8,2013,2,7,1,4,4.8,23.3,44.8,79.6,81.60000000000002
2013-02-08,0.0,2013,2,8,1,4,0.0,5.8,42.3,79.6,81.60000000000002
2013-02-09,0.0,2013,2,9,1,4,0.0,4.8,23.3,44.8,79.60000000000002
2013-02-10,2.0,2013,2,10,1,4,2.0,2.0,7.8,44.3,81.60000000000002
2013-02-11,0.3,2013,2,11,2,5,0.3,2.3,7.1,25.6,81.90000000000002
2013-02-12,0.0,2013,2,12,2,5,0.0,2.3,2.3,8.1,47.10000000000003
2013-02-13,0.0,2013,2,13,2,5,0.0,0.3,2.3,7.1,44.60000000000003
2013-02-14,0.0,2013,2,14,2,5,0.0,0.0,2.3,2.3,25.60000000000003
2013-02-15,1.0,2013,2,15,2,5,1.0,1.0,1.3,3.3,9.100000000000028
2013-02-16,8.1,2013,2,16,2,5,8.1,9.1,9.1,11.399999999999999,16.200000000000028
2013-02-17,32.6,2013,2,17,2,5,32.6,41.7,41.7,42.0,44.00000000000003
2013-02-18,19.7,2013,2,18,2,5,19.7,60.400000000000006,61.400000000000006,61.400000000000006,63.70000000000003
2013-02-19,31.3,2013,2,19,2,5,31.3,83.6,92.7,92.7,95.00000000000003
2013-02-20,0.8,2013,2,20,2,5,0.8,51.8,92.5,93.5,93.80000000000003
2013-02-21,7.0,2013,2,21,3,6,7.0,39.099999999999994,91.4,100.5,100.50000000000003
2013-02-22,7.5,2013,2,22,3,6,7.5,15.3,66.3,107.0,108.00000000000003
2013-02-23,6.1,2013,2,23,3,6,6.1,20.599999999999998,52.699999999999996,105.0,114.10000000000004
2013-02-24,16.0,2013,2,24,3,6,16.0,29.599999999999998,37.4,88.4,130.10000000000002
2013-02-25,0.0,2013,2,25,3,6,0.0,22.099999999999998,36.6,68.69999999999999,129.10000000000002
2013-02-26,0.0,2013,2,26,3,6,0.0,16.0,29.599999999999998,37.4,121.00000000000003
2013-02-27,0.0,2013,2,27,3,6,0.0,0.0,22.099999999999998,36.6,88.40000000000003
2013-02-28,0.0,2013,2,28,3,6,0.0,0.0,16.0,29.599999999999998,68.70000000000002
2013-03-01,0.0,2013,3,1,1,7,0.0,0.0,0.0,22.099999999999998,37.40000000000003
2013-03-02,0.0,2013,3,2,1,7,0.0,0.0,0.0,16.0,36.60000000000003
2013-03-03,0.0,2013,3,3,1,7,0.0,0.0,0.0,0.0,29.600000000000026
2013-03-04,70.0,2013,3,4,1,7,70.0,70.0,70.0,70.0,92.10000000000002
2013-03-05,101.0,2013,3,5,1,7,101.0,171.0,171.0,171.0,187.00000000000003
2013-03-06,0.0,2013,3,6,1,7,0.0,171.0,171.0,171.0,171.00000000000003
2013-03-07,0.0,2013,3,7,1,7,0.0,101.0,171.0,171.0,171.00000000000003
2013-03-08,0.0,2013,3,8,1,7,0.0,0.0,171.0,171.0,171.00000000000003
2013-03-09,1.0,2013,3,9,1,7,1.0,1.0,102.0,172.0,172.00000000000003
2013-03-10,3.0,2013,3,10,1,7,3.0,4.0,4.0,175.0,175.00000000000003
2013-03-11,0.0,2013,3,11,2,8,0.0,4.0,4.0,105.0,175.00000000000003
2013-03-12,0.0,2013,3,12,2,8,0.0,3.0,4.0,4.0,175.00000000000003
2013-03-13,0.0,2013,3,13,2,8,0.0,0.0,4.0,4.0,175.00000000000003
2013-03-14,0.0,2013,3,14,2,8,0.0,0.0,3.0,4.0,105.00000000000003
2013-03-15,0.0,2013,3,15,2,8,0.0,0.0,0.0,4.0,4.000000000000028
2013-03-16,22.0,2013,3,16,2,8,22.0,22.0,22.0,25.0,26.00000000000003
2013-03-17,18.0,2013,3,17,2,8,18.0,40.0,40.0,40.0,44.00000000000003
2013-03-18,0.0,2013,3,18,2,8,0.0,40.0,40.0,40.0,44.00000000000003
2013-03-19,1.0,2013,3,19,2,8,1.0,19.0,41.0,41.0,44.00000000000003
2013-03-20,4.0,2013,3,20,2,8,4.0,5.0,45.0,45.0,45.00000000000003
2013-03-21,0.0,2013,3,21,3,9,0.0,5.0,23.0,45.0,45.00000000000003
2013-03-22,0.0,2013,3,22,3,9,0.0,4.0,5.0,45.0,45.00000000000003
2013-03-23,1.0,2013,3,23,3,9,1.0,1.0,6.0,24.0,46.00000000000003
2013-03-24,0.0,2013,3,24,3,9,0.0,1.0,5.0,6.0,46.00000000000003
2013-03-25,0.0,2013,3,25,3,9,0.0,1.0,1.0,6.0,46.00000000000003
2013-03-26,0.0,2013,3,26,3,9,0.0,0.0,1.0,5.0,24.00000000000003
2013-03-27,0.0,2013,3,27,3,9,0.0,0.0,1.0,1.0,6.000000000000028
2013-03-28,0.0,2013,3,28,3,9,0.0,0.0,0.0,1.0,6.000000000000028
2013-03-29,2.0,2013,3,29,3,9,2.0,2.0,2.0,3.0,7.000000000000028
2013-03-30,0.0,2013,3,30,3,9,0.0,2.0,2.0,2.0,3.0000000000000284
2013-03-31,1.0,2013,3,31,3,9,1.0,3.0,3.0,3.0,4.000000000000028
2013-04-01,0.0,2013,4,1,1,10,0.0,1.0,3.0,3.0,4.000000000000028
2013-04-02,0.0,2013,4,2,1,10,0.0,1.0,3.0,3.0,3.0000000000000284
2013-04-03,0.0,2013,4,3,1,10,0.0,0.0,1.0,3.0,3.0000000000000284
2013-04-04,14.2,2013,4,4,1,10,14.2,14.2,15.2,17.2,17.200000000000028
2013-04-05,6.8,2013,4,5,1,10,6.8,21.0,21.0,22.0,24.00000000000003
2013-04-06,0.0,2013,4,6,1,10,0.0,21.0,21.0,22.0,24.00000000000003
2013-04-07,35.6,2013,4,7,1,10,35.6,42.400000000000006,56.6,56.6,59.60000000000003
2013-04-08,0.0,2013,4,8,1,10,0.0,35.6,56.6,56.6,57.60000000000003
2013-04-09,9.6,2013,4,9,1,10,9.6,45.2,52.00000000000001,66.2,67.20000000000003
2013-04-10,1.1,2013,4,10,1,10,1.1,10.7,46.300000000000004,67.3,67.30000000000003
2013-04-11,8.8,2013,4,11,2,11,8.8,19.5,55.1,61.9,76.10000000000002
2013-04-12,0.0,2013,4,12,2,11,0.0,9.9,19.5,55.1,76.10000000000002
2013-04-13,4.0,2013,4,13,2,11,4.0,12.8,23.5,59.1,80.10000000000002
2013-04-14,0.0,2013,4,14,2,11,0.0,4.0,13.9,23.5,65.90000000000003
2013-04-15,0.0,2013,4,15,2,11,0.0,4.0,12.8,23.5,59.10000000000003
2013-04-16,0.0,2013,4,16,2,11,0.0,0.0,4.0,13.9,59.10000000000003
2013-04-17,0.0,2013,4,17,2,11,0.0,0.0,4.0,12.8,23.50000000000003
2013-04-18,0.0,2013,4,18,2,11,0.0,0.0,0.0,4.0,23.50000000000003
2013-04-19,0.0,2013,4,19,2,11,0.0,0.0,0.0,4.0,13.900000000000029
2013-04-20,0.0,2013,4,20,2,11,0.0,0.0,0.0,0.0,12.80000000000003
2013-04-21,0.0,2013,4,21,3,12,0.0,0.0,0.0,0.0,4.000000000000028
2013-04-22,12.8,2013,4,22,3,12,12.8,12.8,12.8,12.8,16.80000000000003
2013-04-23,1.8,2013,4,23,3,12,1.8,14.600000000000001,14.600000000000001,14.600000000000001,14.60000000000003
2013-04-24,0.0,2013,4,24,3,12,0.0,14.600000000000001,14.600000000000001,14.600000000000001,14.60000000000003
2013-04-25,0.0,2013,4,25,3,12,0.0,1.8,14.600000000000001,14.600000000000001,14.60000000000003
2013-04-26,8.9,2013,4,26,3,12,8.9,8.9,23.5,23.5,23.50000000000003
2013-04-27,0.0,2013,4,27,3,12,0.0,8.9,10.700000000000001,23.5,23.50000000000003
2013-04-28,0.0,2013,4,28,3,12,0.0,8.9,8.9,23.5,23.50000000000003
2013-04-29,0.0,2013,4,29,3,12,0.0,0.0,8.9,10.700000000000001,23.50000000000003
2013-04-30,0.0,2013,4,30,3,12,0.0,0.0,8.9,8.9,23.50000000000003
2013-05-01,0.0,2013,5,1,1,13,0.0,0.0,0.0,8.9,23.50000000000003
2013-05-02,85.0,2013,5,2,1,13,85.0,85.0,85.0,93.9,95.70000000000003
2013-05-03,0.0,2013,5,3,1,13,0.0,85.0,85.0,85.0,93.90000000000003
2013-05-04,0.0,2013,5,4,1,13,0.0,85.0,85.0,85.0,93.90000000000003
2013-05-05,0.0,2013,5,5,1,13,0.0,0.0,85.0,85.0,93.90000000000003
2013-05-06,0.0,2013,5,6,1,13,0.0,0.0,85.0,85.0,85.00000000000003
2013-05-07,0.0,2013,5,7,1,13,0.0,0.0,0.0,85.0,85.00000000000003
2013-05-08,1.0,2013,5,8,1,13,1.0,1.0,1.0,86.0,86.00000000000003
2013-05-09,0.0,2013,5,9,1,13,0.0,1.0,1.0,1.0,86.00000000000003
2013-05-10,31.0,2013,5,10,1,13,31.0,32.0,32.0,32.0,117.00000000000003
2013-05-11,1.0,2013,5,11,2,14,1.0,32.0,33.0,33.0,118.00000000000003
2013-05-12,44.0,2013,5,12,2,14,44.0,76.0,77.0,77.0,77.00000000000003
2013-05-13,0.0,2013,5,13,2,14,0.0,45.0,76.0,77.0,77.00000000000003
2013-05-14,2.0,2013,5,14,2,14,2.0,46.0,78.0,79.0,79.00000000000003
2013-05-15,2.0,2013,5,15,2,14,2.0,4.0,49.0,80.0,81.00000000000003
2013-05-16,2.0,2013,5,16,2,14,2.0,6.0,50.0,82.0,83.00000000000003
2013-05-17,0.0,2013,5,17,2,14,0.0,4.0,6.0,51.0,83.00000000000003
2013-05-18,0.0,2013,5,18,2,14,0.0,2.0,6.0,50.0,82.00000000000003
2013-05-19,0.0,2013,5,19,2,14,0.0,0.0,4.0,6.0,82.00000000000003
2013-05-20,11.0,2013,5,20,2,14,11.0,11.0,13.0,17.0,62.00000000000003
2013-05-21,36.0,2013,5,21,3,15,36.0,47.0,47.0,51.0,97.00000000000003
2013-05-22,2.0,2013,5,22,3,15,2.0,49.0,49.0,51.0,55.00000000000003
2013-05-23,0.0,2013,5,23,3,15,0.0,38.0,49.0,49.0,55.00000000000003
2013-05-24,0.0,2013,5,24,3,15,0.0,2.0,49.0,49.0,53.00000000000003
2013-05-25,0.0,2013,5,25,3,15,0.0,0.0,38.0,49.0,51.00000000000003
2013-05-26,7.0,2013,5,26,3,15,7.0,7.0,9.0,56.0,56.00000000000003
2013-05-27,3.0,2013,5,27,3,15,3.0,10.0,10.0,48.0,59.00000000000003
2013-05-28,10.0,2013,5,28,3,15,10.0,20.0,20.0,22.0,69.00000000000003
2013-05-29,2.0,2013,5,29,3,15,2.0,15.0,22.0,22.0,71.00000000000003
2013-05-30,19.0,2013,5,30,3,15,19.0,31.0,41.0,41.0,79.00000000000003
2013-05-31,3.0,2013,5,31,3,15,3.0,24.0,37.0,44.0,46.00000000000003
2013-06-01,9.0,2013,6,1,1,16,9.0,31.0,43.0,53.0,53.00000000000003
2013-06-02,0.0,2013,6,2,1,16,0.0,12.0,33.0,46.0,53.00000000000003
2013-06-03,0.0,2013,6,3,1,16,0.0,9.0,31.0,43.0,53.00000000000003
2013-06-04,3.0,2013,6,4,1,16,3.0,3.0,15.0,36.0,56.00000000000003
2013-06-05,0.0,2013,6,5,1,16,0.0,3.0,12.0,34.0,49.00000000000003
2013-06-06,0.0,2013,6,6,1,16,0.0,3.0,3.0,15.0,46.00000000000003
2013-06-07,0.0,2013,6,7,1,16,0.0,0.0,3.0,12.0,36.00000000000003
2013-06-08,0.0,2013,6,8,1,16,0.0,0.0,3.0,3.0,34.00000000000003
2013-06-09,0.0,2013,6,9,1,16,0.0,0.0,0.0,3.0,15.000000000000028
2013-06-10,0.0,2013,6,10,1,16,0.0,0.0,0.0,3.0,12.000000000000028
2013-06-11,0.0,2013,6,11,2,17,0.0,0.0,0.0,0.0,3.0000000000000284
2013-06-12,14.0,2013,6,12,2,17,14.0,14.0,14.0,14.0,17.00000000000003
2013-06-13,0.0,2013,6,13,2,17,0.0,14.0,14.0,14.0,17.00000000000003
2013-06-14,11.0,2013,6,14,2,17,11.0,25.0,25.0,25.0,25.00000000000003
2013-06-15,3.0,2013,6,15,2,17,3.0,14.0,28.0,28.0,28.00000000000003
2013-06-16,0.0,2013,6,16,2,17,0.0,14.0,28.0,28.0,28.00000000000003
2013-06-17,2.0,2013,6,17,2,17,2.0,5.0,16.0,30.0,30.00000000000003
2013-06-18,11.0,2013,6,18,2,17,11.0,13.0,27.0,41.0,41.00000000000003
2013-06-19,0.0,2013,6,19,2,17,0.0,13.0,16.0,27.0,41.00000000000003
2013-06-20,0.0,2013,6,20,2,17,0.0,11.0,13.0,27.0,41.00000000000003
2013-06-21,0.0,2013,6,21,3,18,0.0,0.0,13.0,16.0,41.00000000000003
2013-06-22,0.0,2013,6,22,3,18,0.0,0.0,11.0,13.0,27.00000000000003
2013-06-23,0.0,2013,6,23,3,18,0.0,0.0,0.0,13.0,27.00000000000003
2013-06-24,0.0,2013,6,24,3,18,0.0,0.0,0.0,11.0,16.00000000000003
2013-06-25,0.0,2013,6,25,3,18,0.0,0.0,0.0,0.0,13.000000000000028
2013-06-26,0.0,2013,6,26,3,18,0.0,0.0,0.0,0.0,13.000000000000028
2013-06-27,5.0,2013,6,27,3,18,5.0,5.0,5.0,5.0,16.00000000000003
2013-06-28,1.0,2013,6,28,3,18,1.0,6.0,6.0,6.0,6.000000000000028
2013-06-29,0.0,2013,6,29,3,18,0.0,6.0,6.0,6.0,6.000000000000028
2013-06-30,1.0,2013,6,30,3,18,1.0,2.0,7.0,7.0,7.000000000000028
2013-07-01,4.0,2013,7,1,1,19,4.0,5.0,11.0,11.0,11.000000000000028
2013-07-02,0.2,2013,7,2,1,19,0.2,5.2,6.2,11.2,11.200000000000028
2013-07-03,10.7,2013,7,3,1,19,10.7,14.899999999999999,15.899999999999999,21.9,21.900000000000027
2013-07-04,0.0,2013,7,4,1,19,0.0,10.899999999999999,15.899999999999999,16.9,21.900000000000027
2013-07-05,33.0,2013,7,5,1,19,33.0,43.7,47.9,48.9,54.90000000000003
2013-07-06,25.0,2013,7,6,1,19,25.0,58.0,68.9,73.9,79.90000000000003
2013-07-07,0.0,2013,7,7,1,19,0.0,58.0,68.69999999999999,72.9,74.90000000000003
2013-07-08,0.0,2013,7,8,1,19,0.0,25.0,58.0,68.9,73.90000000000003
2013-07-09,5.0,2013,7,9,1,19,5.0,5.0,63.0,73.69999999999999,78.90000000000003
2013-07-10,36.0,2013,7,10,1,19,36.0,41.0,66.0,99.0,113.90000000000003
2013-07-11,0.0,2013,7,11,2,20,0.0,41.0,41.0,99.0,109.90000000000003
2013-07-12,1.0,2013,7,12,2,20,1.0,37.0,42.0,67.0,110.70000000000002
2013-07-13,0.0,2013,7,13,2,20,0.0,1.0,42.0,42.0,100.00000000000003
2013-07-14,64.0,2013,7,14,2,20,64.0,65.0,101.0,106.0,164.00000000000003
2013-07-15,0.0,2013,7,15,2,20,0.0,64.0,65.0,106.0,131.00000000000003
2013-07-16,36.0,2013,7,16,2,20,36.0,100.0,101.0,137.0,142.00000000000003
2013-07-17,2.0,2013,7,17,2,20,2.0,38.0,102.0,103.0,144.00000000000003
2013-07-18,0.0,2013,7,18,2,20,0.0,38.0,102.0,103.0,144.00000000000003
2013-07-19,4.0,2013,7,19,2,20,4.0,6.0,42.0,106.0,143.00000000000003
2013-07-20,2.0,2013,7,20,2,20,2.0,6.0,44.0,108.0,109.00000000000003
2013-07-21,1.0,2013,7,21,3,21,1.0,7.0,9.0,45.0,110.00000000000003
2013-07-22,1.0,2013,7,22,3,21,1.0,4.0,8.0,46.0,110.00000000000003
2013-07-23,0.0,2013,7,23,3,21,0.0,2.0,8.0,10.0,110.00000000000003
2013-07-24,4.0,2013,7,24,3,21,4.0,5.0,8.0,12.0,50.00000000000003
2013-07-25,0.0,2013,7,25,3,21,0.0,4.0,6.0,12.0,50.00000000000003
2013-07-26,11.0,2013,7,26,3,21,11.0,15.0,16.0,19.0,25.00000000000003
2013-07-27,1.0,2013,7,27,3,21,1.0,12.0,16.0,18.0,24.00000000000003
2013-07-28,0.0,2013,7,28,3,21,0.0,12.0,16.0,17.0,24.00000000000003
